Row,CCIS00146684ST-4-0,CCIS00281083ST-3-0,CCIS02124300ST-4-0,CCIS02379307ST-4-0,CCIS03473770ST-4-0,CCIS06260551ST-3-0,CCIS07539127ST-4-0,CCIS07648107ST-4-0,CCIS08668806ST-3-0,CCIS09568613ST-4-0,CCIS10793554ST-4-0,CCIS11015875ST-4-0,CCIS11354283ST-4-0,CCIS11558985ST-4-0,CCIS12370844ST-4-0,CCIS12656533ST-4-0,CCIS13047523ST-4-0,CCIS14449628ST-4-0,CCIS15704761ST-4-0,CCIS15794887ST-4-0,CCIS16326685ST-4-0,CCIS16383318ST-4-0,CCIS16561622ST-4-0,CCIS17669415ST-4-0,CCIS21126322ST-4-0,CCIS21278152ST-4-0,CCIS22906510ST-20-0,CCIS22958137ST-20-0,CCIS23164343ST-4-0,CCIS24254057ST-4-0,CCIS24898163ST-4-0,CCIS25399172ST-4-0,CCIS27304052ST-3-0,CCIS29210128ST-4-0,CCIS29688262ST-20-0,CCIS31434951ST-20-0,CCIS32105356ST-4-0,CCIS32452666ST-4-0,CCIS33816588ST-4-0,CCIS34055159ST-4-0,CCIS35092938ST-4-0,CCIS35100175ST-4-0,CCIS36699628ST-4-0,CCIS36797902ST-4-0,CCIS37250421ST-4-0,CCIS38765456ST-20-0,CCIS40244499ST-3-0,CCIS41288781ST-4-0,CCIS41548810ST-4-0,CCIS41692898ST-4-0,CCIS41806458ST-4-0,CCIS44093303ST-4-0,CCIS44676181ST-4-0,CCIS44743950ST-4-0,CCIS45571137ST-3-0,CCIS46047672ST-4-0,CCIS46467422ST-4-0,CCIS47284573ST-4-0,CCIS48174381ST-4-0,CCIS48507077ST-4-0,CCIS48579360ST-4-0,CCIS48725289ST-4-0,CCIS50003399ST-4-0,CCIS50148151ST-4-0,CCIS50369211ST-20-0,CCIS50471204ST-4-0,CCIS51595129ST-4-0,CCIS52370277ST-4-0,CCIS53043478ST-4-0,CCIS53355328ST-4-0,CCIS53557295ST-4-0,CCIS54027808ST-4-0,CCIS55230578ST-4-0,CCIS55531770ST-4-0,CCIS58234805ST-4-0,CCIS59132091ST-4-0,CCIS59903910ST-4-0,CCIS61287323ST-4-0,CCIS62605362ST-3-0,CCIS62794166ST-4-0,CCIS63468405ST-4-0,CCIS63910149ST-4-0,CCIS64773582ST-4-0,CCIS64785924ST-20-0,CCIS65479369ST-4-0,CCIS70398272ST-4-0,CCIS71301801ST-4-0,CCIS71578391ST-4-0,CCIS72607085ST-4-0,CCIS74239020ST-4-0,CCIS74726977ST-3-0,CCIS76563044ST-4-0,CCIS76845094ST-20-0,CCIS77252613ST-4-0,CCIS78100604ST-4-0,CCIS78318719ST-4-0,CCIS79210440ST-3-0,CCIS80834637ST-4-0,CCIS81139242ST-4-0,CCIS81710917ST-20-0,CCIS81887263ST-4-0,CCIS82507866ST-3-0,CCIS82944710ST-20-0,CCIS83445808ST-4-0,CCIS83870198ST-4-0,CCIS84543192ST-4-0,CCIS85214191ST-3-0,CCIS87116798ST-4-0,CCIS87167916ST-4-0,CCIS87252800ST-4-0,CCIS90164298ST-4-0,CCIS91228662ST-4-0,CCIS93040568ST-20-0,CCIS94417875ST-3-0,CCIS94496512ST-4-0,CCIS95097901ST-4-0,CCIS95409808ST-4-0,CCIS96387239ST-4-0,CCIS98482370ST-3-0,CCIS98512455ST-4-0,CCIS98832363ST-4-0
CCIS24898163ST-4-0,0.00692803786776382,0.00735646665511173,0.00543731224059755,0.00687016575760139,0.0045265670510826,0.00809940993331299,0.0045694924800481,0.011702844088768,0.00680935510905338,0.00488150661678624,0.00509647527597517,0.0067833064481441,0.00415342420481407,0.00612722256871788,0.00909057972853864,0.00709458435179301,0.0151840773956213,0.00625563589733346,0.0166308233474573,0.00572452580002082,0.00662263195425177,0.00547974197037561,0.0032619254724955,0.00540163736979406,0.00495098133388584,0.0058250477434536,0.00524022219855052,0.00598708237595865,0.00608609614353238,0.0230881801440867,0.602377049610059,0.00614885726410439,0.00569239082952469,0.0154160966032993,0.00516507290474157,0.00472146267663034,0.00357949284165286,0.00319727934654863,0.0049636030652815,0.00749248016105781,0.00410502872347624,0.00541375704355185,0.0060136886917968,0.00656032517117207,0.00753048180742719,0.00417096151505233,0.00662979277777174,0.0211519663687449,0.00684901427337272,0.0060879533405387,0.00493228056583573,0.0173157550880992,0.00695330037985957,0.00536925958805539,0.00678515108451795,0.0105080207277958,0.012080229263717,0.00624610014280116,0.00665756681727014,0.00505172707725715,0.00460945147629762,0.00554353564527655,0.00703698107852156,0.0188428850536118,0.00971975781340682,0.00315674414821883,0.00445793296109895,0.0088431277360529,0.0062928625202868,0.00565950076039517,0.0070421266024288,0.00517795341906113,0.00369881527570251,0.00694865724846518,0.00609552123090919,0.00535670889732012,0.00878747858630019,0.00333454887704746,0.00398909776537085,0.0063829540361763,0.00349966928888628,0.00535283689562071,0.00638287685087346,0.00632198911830766,0.00873605905819052,0.00535582218539953,0.00606343062661317,0.00300050457035452,0.0200633792909426,0.00437627155161388,0.00309983062098979,0.00390385560804616,0.00693010344856696,0.00374564274089311,0.0080091564242643,0.00621415805392314,0.006089014504892,0.00745530577278218,0.0129249590799808,0.0112509802801137,0.00420330557899444,0.00527196941706814,0.00684170727282768,0.00471110634212838,0.00718036958907401,0.00722880107617601,0.021338673966352,0.00589318793063975,0.0310826193083965,0.0313858052786891,0.00539478314027472,0.00519122321565499,0.0183762897140861,0.00629387084020098,0.0107553233678622,0.00871562186550328,0.00456120302983157,0.0087245869596664,0.00864382346031445,0.0079322237836366,0.00551230305505326
CCIS25399172ST-4-0,0.0072354264441602,0.00787488847291076,0.00830083647422936,0.00664086626178518,0.00596901438044033,0.00568426582938612,0.00434698068757011,0.00491592601996468,0.0112475561494594,0.0062009431563661,0.00518124016289978,0.0251140883908249,0.00594204112263999,0.00746247016222039,0.00780905879564341,0.00501507301943366,0.00456205767374762,0.00557660549527956,0.00518544342948302,0.00665515706372528,0.0069118005264864,0.0113611889816743,0.00294530568053485,0.00606341882287104,0.00484176774497668,0.00569513818721896,0.00446260543579996,0.00609182991474483,0.00523599951420904,0.00458876281482574,0.00614885726410439,0.608492788569946,0.0077576867844619,0.00530697174564678,0.00395786723392615,0.00627262928599039,0.00730268160000979,0.00463284797146919,0.00478382879907248,0.0103125946186925,0.00400187011924417,0.00571111722668215,0.00488759599274746,0.00822522339213421,0.00918380418781524,0.00479806451843927,0.00803762284211149,0.00449436615221221,0.0275566321557656,0.00525777055818226,0.00522198995666476,0.00560873136234538,0.0041741361054706,0.00574604087516392,0.00700188156779214,0.00537115811361462,0.00706781166098977,0.00683202145949253,0.0129471810090157,0.00563035633897921,0.00630386554937361,0.00508015657480278,0.00574516672816586,0.00447675464473624,0.00603045853493019,0.00274920049010032,0.00679701284677379,0.0046403848411333,0.00654600813542501,0.00738587571333212,0.00607091440858958,0.00640252246110523,0.00744422205972837,0.00715054748588159,0.0060501187512314,0.00475359041665687,0.00526295462894582,0.00714391759864512,0.00483318354746054,0.00451075833127566,0.0108655203850549,0.00584975808345828,0.00519787986807592,0.00597503177361736,0.00644925915053533,0.00503267408103549,0.00691105521705974,0.00479356699374376,0.00548780838683666,0.00632452049454936,0.00501088897753676,0.00924286044414284,0.00661077848440299,0.00760549586777211,0.00686108890857473,0.0350817279907772,0.00630772334079459,0.00468386767750166,0.00539581360400716,0.00680693761416678,0.0056783956730948,0.00684126015135393,0.00590641227038533,0.0339815572727512,0.0223917517160596,0.0072736407499506,0.00515967810107642,0.00708047654236661,0.0121177902599858,0.00856136108878212,0.0062965757747908,0.00586917867320999,0.00513391922767429,0.00688522090136327,0.00724853305624066,0.00731632587977357,0.00547982815109202,0.00702793764235872,0.00694701886869048,0.00722021844638656,0.0107786513498722
CCIS27304052ST-3-0,0.00565454248307429,0.0266883960574395,0.00604879906067398,0.0160605014313896,0.00682457370845834,0.00750011380931003,0.0045664536776069,0.005364007716013,0.0164612537638115,0.00701414164919021,0.00615155363857768,0.00533697886513976,0.00522196313502106,0.0153351754591961,0.0179712044370479,0.00527816973532807,0.00478536667332154,0.00669259722075656,0.00597766856435481,0.00789216419711694,0.00735569850211502,0.00624600341828924,0.00336035456772353,0.0062659410780418,0.00626490243567027,0.00909257371167981,0.0051733666283703,0.00623949918783743,0.00647990296608722,0.00493891206834776,0.00569239082952469,0.0077576867844619,0.585538489637284,0.00601633279192138,0.00461878187496845,0.0158290219539677,0.0112903371672389,0.0112920234364869,0.0067011859303619,0.00686148548327986,0.00475325747346496,0.00729669159278382,0.00516781489148332,0.00950597353602456,0.007167016882102,0.00584838317747347,0.0156013165061187,0.00469048052005847,0.00763194801523813,0.0056081800498509,0.0082899599544709,0.00603452185803467,0.00413421141685355,0.00622231289407567,0.0247957176393352,0.00617652119627586,0.0109781056193774,0.00656553778573423,0.00858239268349123,0.00581527615593957,0.0174727404641362,0.00601250674933707,0.00599914930794391,0.00463878581112374,0.00770126266491528,0.00263112676207712,0.0107240681353862,0.00496357203736748,0.00750635516340736,0.0133026461801674,0.00696784415702735,0.00723542222601553,0.00678715103375942,0.0131569704828226,0.00724691573915597,0.00669234964657238,0.00573960585508685,0.0094505342987123,0.00748459812793348,0.0051053076752934,0.00745857457141097,0.0106300615860343,0.00622452293805406,0.0119922053910233,0.00768412351660941,0.00595842362442791,0.00888427581523369,0.00605398345469689,0.00698099171771367,0.00824366951501214,0.00555972637526873,0.0105754761184436,0.00724459667500692,0.007971655757309,0.00539976981473737,0.00561377660200123,0.0212948879170581,0.00461740954689242,0.00535904484323546,0.00483722805318963,0.00706077258763296,0.0307522960847659,0.0102043807650862,0.00554968370089443,0.00699639966254246,0.0100302757616917,0.00582554151670757,0.0075737540719507,0.00582175502577679,0.00516305134970959,0.00807743816075132,0.0064311401891505,0.00581675317317808,0.0271350593510404,0.0117687889688751,0.00766093253736184,0.00720966616093226,0.0111123763404388,0.0166760092826516,0.0106970808719098,0.00806075063414327
CCIS29210128ST-4-0,0.0102466251188449,0.00802217631877472,0.00736760675864818,0.00732447050696942,0.00469749141150565,0.00721978746536037,0.00735721357407694,0.0100401296233104,0.00693995414643794,0.00580475948334685,0.00552365761736021,0.00538334498211014,0.00670075516174182,0.00646371218627059,0.0107352469147575,0.0106234383982762,0.0118638384772653,0.0071329166760651,0.011229115656923,0.00618890691741456,0.00752263225957082,0.00654001977804569,0.00627608513063031,0.00593555437101608,0.00535679234952335,0.00646242457559837,0.0113317925583353,0.00637991941773746,0.00642763025569298,0.0134765030894258,0.0154160966032993,0.00530697174564678,0.00601633279192138,0.595997982911285,0.00993587248286132,0.00483813094902902,0.00376484066016268,0.00349730253002237,0.00532571383675603,0.00723094608206783,0.00462677669857414,0.00573418454081662,0.00995154735245571,0.00682435230132353,0.00825389935611533,0.00447069132103481,0.00697171164466757,0.011476127439791,0.00571452057316179,0.00725196994100112,0.00587990611985498,0.0102444932276193,0.0130088886920792,0.00710362282896011,0.00722348962427556,0.0122219114051851,0.0114472423790994,0.00649248064772825,0.00775304313021406,0.00894153246941271,0.00470130302186712,0.00582479391592076,0.00807090507492552,0.0111312188273443,0.0113961125552304,0.00909805457631535,0.0046137648516936,0.00772509193896669,0.00657654642237924,0.00587870842953948,0.00695529087002377,0.00539504277970212,0.00420905471185843,0.00757382382802736,0.00666101160337859,0.0057246847261948,0.0090848865154521,0.00420270685599904,0.00417541353045047,0.00901564158873848,0.00355599081994315,0.00570508156574132,0.00656163880900415,0.00665909839147494,0.0106140798960854,0.00588882931051738,0.00737389874315704,0.00314795934636644,0.0138027322255221,0.00448170145172261,0.00338157053094892,0.0041141834254022,0.00778086826833297,0.00404868351176868,0.00878652221981804,0.00537215495057993,0.00664299500473785,0.0101252615499067,0.0138626815132076,0.00788081453928378,0.00510814666627225,0.00552596718566248,0.00699068316618881,0.00379399738785554,0.00673872008837667,0.00807803054894218,0.0157340664208312,0.0063708812833975,0.0135064307408571,0.0135515115969191,0.00584083047156658,0.00912307008100883,0.0138291586360018,0.00657078438826057,0.0110414914350319,0.009174527284576,0.00469147918469559,0.0103919398527673,0.00948996441074715,0.00934505427249094,0.00577405599732417
CCIS29688262ST-20-0,0.0125452868644705,0.00610845575966001,0.0101425783096095,0.00661454845971714,0.00727431951599552,0.00580292106464038,0.0108215871899482,0.0116986041211349,0.00634373891579109,0.00534581614611555,0.00742002508469185,0.00337676978593431,0.0100196707535977,0.00553470701914719,0.00743599068958055,0.00936236716432312,0.00424583055902084,0.00731133066991746,0.00596783107494987,0.00553678681688594,0.00850090364727907,0.00675422110904062,0.0110849345654484,0.0113491051194746,0.00563179595960934,0.00574281686870146,0.0183338612053477,0.00641522197170464,0.00544934461847947,0.00348637071619101,0.00516507290474157,0.00395786723392615,0.00461878187496845,0.00993587248286132,0.611763105310546,0.00393757529937159,0.00458633875490416,0.00412869117467312,0.0052717957382504,0.00448129488097303,0.0069921650518259,0.00567453391226465,0.0210583321247056,0.00554784005025578,0.008392539183228,0.0052872108910308,0.00594266433319552,0.00336261653388815,0.00435678460390841,0.00990186356124289,0.00733421943339473,0.00390460854300651,0.0162563977429732,0.00936764509302365,0.00555365525134346,0.0084819827762592,0.00731947333361462,0.00604588490190721,0.00739794555536193,0.0126325374491745,0.00400427883311638,0.00568636729961121,0.0107747781851266,0.00337140019334822,0.0102997243635475,0.0153876719496916,0.00383783586777904,0.00663623839460636,0.00619221325505931,0.00503637560704074,0.00905767588864627,0.00534431291599095,0.00487253250287696,0.00686674817547875,0.0047949753770747,0.014444515310674,0.00979436567111688,0.00532055614154833,0.00460711525793037,0.0116849387272827,0.00472788556880841,0.00633975020122768,0.00728444011857875,0.00629838231647314,0.0065201647122847,0.00719159605468753,0.00786132560873034,0.0033922170362361,0.00542556111905459,0.00482070042655808,0.00471962347878894,0.00433487698025523,0.00716834413865344,0.0044355012611297,0.00946901977664542,0.00372155116735398,0.00653219005356742,0.0114353770641919,0.00596692304311904,0.00458330658236755,0.0064365176669948,0.0042765741458286,0.00600306652827379,0.00331376841537867,0.00543096142655699,0.00618067567913199,0.00522599086387807,0.00603243170906769,0.00508984397098507,0.00461206564419566,0.00458952922439655,0.0135603122836549,0.0051366416193887,0.00518438998056968,0.00645483928040426,0.00702486721811285,0.0047929905070552,0.00707909992998816,0.00715180966660496,0.00837841037806086,0.00591402502112346
CCIS31434951ST-20-0,0.00485870137774604,0.0111917567806628,0.00488988454292941,0.0121222535713733,0.00926318606001028,0.00717214777612495,0.00416161329392477,0.0037029048716003,0.0115223608121989,0.01081927080763,0.00666946102871813,0.00499092839577699,0.00395291570693538,0.0160162913595575,0.00840784133837555,0.00505901999898744,0.0040565811897851,0.00577937194681425,0.00488896442716188,0.00903277414072934,0.00663026743399821,0.00573521394238993,0.00369100312120289,0.0062003022116567,0.00745245010961031,0.00853498095984784,0.00364683584728893,0.0071429226033158,0.00861979028041441,0.004183283380573,0.00472146267663034,0.00627262928599039,0.0158290219539677,0.00483813094902902,0.00393757529937159,0.586771728577942,0.0208564022883035,0.0169178220162274,0.00688074671762647,0.00613312461975506,0.00599962888530865,0.00678266600535737,0.00475567583774492,0.0095438375661398,0.0060370333554785,0.0060540724547321,0.00843816934613366,0.00405171173943752,0.00624956375770092,0.00537602019664707,0.0102542481744142,0.00450983558981188,0.00384095100789413,0.00516548404721452,0.0142807761709338,0.00503307228106079,0.00738668447676244,0.00744232108381457,0.00692902602597428,0.00467189460665975,0.0183223704908043,0.0106868903085549,0.00617045780359463,0.00405756078150452,0.00649992267743678,0.00245394162529265,0.021689549544954,0.00369651458655793,0.00723751200496519,0.0121031745073636,0.00607515279481363,0.00775199911502728,0.00660866597938187,0.0143536637533826,0.00669556290382047,0.00724904902678946,0.00517529244043067,0.0095787038668213,0.0137461733348536,0.00384125117143834,0.0139085607722316,0.0181095839061619,0.00564976019399939,0.0163669387206827,0.00625861865691606,0.00671231089116782,0.00664918565978055,0.0154006603865778,0.00524312447403315,0.0183794862173505,0.00757862972848992,0.0148132171110004,0.00626356315891319,0.0107993701445676,0.00483538930146118,0.00503090231114259,0.0122208145674757,0.00416629316326897,0.00451125884023707,0.00448456853232154,0.00771454230489665,0.0179561008482117,0.0109375258226815,0.00545184716804926,0.00567616893612218,0.00783279457989845,0.00466507905465056,0.00774070820903935,0.00485281465722467,0.00438342757416445,0.0115715742464032,0.00468367267069678,0.0048014361492326,0.0159654738092661,0.00751942578985839,0.00689269142708772,0.0161688071155858,0.00890941247967905,0.00833627471513675,0.00694017517378343,0.0101228625422704
CCIS32105356ST-4-0,0.0046925700413333,0.00796575741973316,0.00388239060170777,0.00903011836287809,0.0152268182085486,0.00835891456751637,0.00321083001524966,0.00338610921765936,0.0135239531789852,0.0125484766105594,0.0101295999241071,0.00409486156206953,0.00480725664260578,0.0106726315966691,0.00731729612958456,0.00414333657346437,0.00296817078916427,0.00529114715332464,0.00378605624366726,0.00958548724231384,0.00539234145065457,0.00561176372636903,0.00373591961584029,0.00545514987165178,0.0111951616749859,0.00690354422448058,0.00357050951913686,0.00828319830763263,0.0118416586043253,0.00303488637858593,0.00357949284165286,0.00730268160000979,0.0112903371672389,0.00376484066016268,0.00458633875490416,0.0208564022883035,0.598178927180962,0.0151286888149567,0.00691653617644759,0.00504087758121383,0.00738909484028337,0.00616341703676884,0.00449813261217889,0.00762198429402193,0.00527981579822473,0.00667766280037701,0.00716681764435912,0.00290982963210041,0.00656032207420874,0.00544069498726523,0.0121791231179246,0.00337781294552628,0.00286229232992643,0.00434562740397933,0.0107904415351195,0.0040852932477918,0.00651873547049336,0.00940391862277536,0.00672168480212228,0.0052330288043882,0.0197720408901274,0.0126741833368762,0.00635965471295282,0.00289650009042887,0.00593357221918672,0.00251033096928784,0.0274258746624186,0.00359764459209302,0.00672703269169277,0.00762458196714503,0.00561350636471337,0.0075181315088396,0.00887796698505917,0.0098425875761519,0.00567587058142742,0.00804044876105199,0.00409160877997182,0.00986421931888682,0.0242320567490056,0.00368383975888343,0.0101054201420867,0.0123112136028376,0.00612098181062446,0.0117874134775097,0.00518939319038517,0.00754454341822247,0.00508582383270958,0.0104730692215949,0.00399899782612604,0.0199834810209517,0.0121323360058006,0.0102281157637815,0.00570324747213469,0.0108113736114432,0.00392464861910251,0.00411179727311483,0.0103810746285412,0.00329562968395174,0.00348057290981357,0.00367865110772985,0.0110174417774382,0.0122262388461718,0.00810034790731666,0.00509111543622664,0.00466181840684654,0.006856250112002,0.00358857360653716,0.00602906996478033,0.00392901627517496,0.00334572994554427,0.0104431690470263,0.00452371403787188,0.00367782270473809,0.0115614413363341,0.00592921406783173,0.0059539515274321,0.0119885263491102,0.00754985661614135,0.00758459396662917,0.00528014000727593,0.0101022338302189
CCIS32452666ST-4-0,0.00461731260485209,0.00759681028646008,0.00473970384594339,0.00733160646652221,0.00774498097132127,0.00563731201322592,0.00363339215618088,0.00355074058093296,0.0081083336448041,0.0122014169480508,0.0112321115753076,0.00345803618115023,0.00722009496805352,0.00947780906653884,0.00561208074174073,0.0050614057524738,0.00287406017111331,0.00470489241147582,0.0035478706366174,0.00715753912997001,0.00522573200166519,0.00420056160418908,0.00433307292486626,0.00498284030234433,0.0073239292448731,0.00596730526063505,0.00374396950158803,0.00635367953035354,0.00672245701721049,0.00282600300728564,0.00319727934654863,0.00463284797146919,0.0112920234364869,0.00349730253002237,0.00412869117467312,0.0169178220162274,0.0151286888149567,0.614027990588423,0.0068189988628041,0.00443320680181514,0.012371245120769,0.00511635155242367,0.00469787943532342,0.00598005466478272,0.00536821327099586,0.00553757069839933,0.00554212077794484,0.00278160307949297,0.00460289805175162,0.00859547287733624,0.0096172182559204,0.00327797641180235,0.00368576080918314,0.00807655039031143,0.00961744541261711,0.00371118414336462,0.00480377450424827,0.00659747588395781,0.00502873521526563,0.00459977075205932,0.0156252079549198,0.0136191014377737,0.00642712092417136,0.00281606425292768,0.00466828910400874,0.00323026841875388,0.0166403882685103,0.00446106517434063,0.00564673701592454,0.00779207151879943,0.00534151558048937,0.00616342762741395,0.00600947530765079,0.00726051360026212,0.00458302162170575,0.00713791505876707,0.00512417672848361,0.00953487624552016,0.0122112774142333,0.00416308575210088,0.0113577233171435,0.009783990128358,0.0157753220508834,0.00947165275386121,0.00438734038540751,0.00825123247249592,0.00518131199424138,0.0169934732974354,0.00352419988886321,0.0113286113600214,0.00697697193436689,0.0117475836919112,0.00582222713929642,0.00919199942919679,0.00396008503171886,0.00343822918743681,0.00830058905841705,0.00661897222012003,0.00333372411354058,0.00348923910211365,0.0094747777319068,0.0127193031434751,0.00922673337265684,0.00477761786123951,0.00417426386198543,0.0058098121127045,0.00331357806250067,0.00582377840375344,0.00332318368972226,0.00304725809414713,0.00824849211790708,0.0043381875583396,0.00419277305926194,0.0104501719905566,0.00532479815169866,0.00457695956903273,0.013274959572212,0.00550054278461171,0.00557945802350047,0.0051307863750124,0.00826794942212054
CCIS33816588ST-4-0,0.00529155702511907,0.00692331420156867,0.00418603615017004,0.013444563445743,0.00525151198295703,0.00758172083983548,0.00373234678510125,0.00378476491301534,0.00666497306859861,0.0132316510571852,0.00611059762224406,0.00834058578743459,0.00440510516461745,0.00669860623025707,0.00724515090107947,0.00486261692748163,0.00333057559250746,0.00724333309123182,0.00536724439809792,0.0105258206127507,0.00578188922858032,0.00558788918503877,0.00646270437505161,0.00515246460403324,0.00605860843330688,0.0161577413815516,0.00483890939921325,0.0114404107036794,0.00589224623240214,0.00343789705560125,0.0049636030652815,0.00478382879907248,0.0067011859303619,0.00532571383675603,0.0052717957382504,0.00688074671762647,0.00691653617644759,0.0068189988628041,0.6162208759507,0.00651239399639902,0.00496698141344597,0.0112868058058388,0.0042884436223943,0.0217005805596451,0.00587530248529927,0.030683170976419,0.00717702308838421,0.00315943025858402,0.005258633643621,0.00547216072436477,0.00704478026504773,0.0036382649594421,0.00333016406739772,0.00491185746432455,0.00759580885932007,0.00562895715772934,0.00709226614101703,0.00569283077446709,0.00630831701887874,0.00423666467712613,0.00662565813860654,0.00605741008138881,0.00587140560752459,0.00309405094279449,0.00640777137283725,0.003300969648285,0.00889411573934916,0.0035535468230351,0.0236260432228159,0.00964737579456855,0.00563645145003138,0.0075387678774097,0.00680312071871,0.00653914704764951,0.00797523186517189,0.00627137665565725,0.00629043464115365,0.00695215664543434,0.00666996763361926,0.00501309558631728,0.00646061837517009,0.006680838380557,0.00839599841247078,0.00652793203157023,0.0110086524607403,0.00632884226395112,0.00492260982504965,0.00604290605365152,0.00539840250848576,0.00631793701878818,0.00614859735288622,0.0108447029363453,0.00599104631742362,0.00797530890345177,0.00505236874812528,0.00437074584879214,0.00702160810229419,0.00395847124854305,0.00471445592802364,0.00366572493107506,0.0064022774264193,0.0068979640165709,0.00623280941826814,0.00531075980017066,0.005621611127206,0.0109532632927178,0.00513211623644807,0.00757088151103326,0.00508950146783291,0.00379073966361562,0.00741962868805454,0.00590804518762806,0.00519921706316146,0.00741569322313046,0.00644020290473402,0.00533309746832131,0.00558828873602518,0.00756002038156035,0.00709356436723788,0.00623035270669892,0.00631701516281269
CCIS34055159ST-4-0,0.00602425689521064,0.00741862488211095,0.00570188119710031,0.00764246546475988,0.00560316240178282,0.00630923870536826,0.00502105108949919,0.00439373059272639,0.0069347987035405,0.00575366295020441,0.00477564719123833,0.0101003947770565,0.00372556611232532,0.00645662069993939,0.00790197710119628,0.00531195394428543,0.00529606331280805,0.0138180017885026,0.00652880719601488,0.00851265231841128,0.00558702532071186,0.00832477937226534,0.003316932025261,0.00946617927549474,0.00463025926369877,0.00728925329365534,0.00382073881471883,0.00699538074046787,0.0053459764775693,0.00690482331922577,0.00749248016105781,0.0103125946186925,0.00686148548327986,0.00723094608206783,0.00448129488097303,0.00613312461975506,0.00504087758121383,0.00443320680181514,0.00651239399639902,0.613160303972371,0.00469725866924652,0.0133052013963765,0.0058517206513875,0.00732839476393495,0.00631019959033399,0.00816871529278198,0.016117518891649,0.00654136622726732,0.00795724622290388,0.00586033844857671,0.00547657475106662,0.00557724416279918,0.00592678950684359,0.00544812122921757,0.00699798309114491,0.00619213574221491,0.0082206112970908,0.00571070098410869,0.00669494213481051,0.00371990730704751,0.00636852056062915,0.00521170192685268,0.00600935488018545,0.00659124854334679,0.00713835476490645,0.00281953441178859,0.00556189312613117,0.0041384059283418,0.00788198476690033,0.00688469369841552,0.00483551749219068,0.0149544416051896,0.00654829544311947,0.00673947765114328,0.011283359404293,0.00541590969962231,0.00887873076239581,0.00603574582193266,0.00466906546837003,0.00466865987371681,0.00788619499882993,0.00552993241394206,0.00441772912735189,0.00625529039354756,0.0106613987427914,0.00577736187945314,0.00596067469377935,0.00496875085458413,0.00751730808788848,0.00607362416769259,0.00823178467295608,0.00746461853573227,0.00580755731172564,0.00792055983684024,0.00571479925827109,0.0104666204790738,0.00746595013138376,0.00526711116880619,0.00555468265887499,0.00574462811620936,0.00521817754916828,0.00667834292425138,0.00609450369631621,0.0110734557959547,0.00803770069813001,0.0101157410041306,0.00701968740531689,0.00979188543467613,0.0080083720286295,0.00750111861313366,0.00826168330497282,0.00629989608527857,0.0060491299807553,0.0067467492942083,0.00715366049985541,0.00696140680572642,0.00584882223106549,0.00814206984727165,0.00786395114881856,0.00641141691298981,0.00536181044901488
CCIS35092938ST-4-0,0.00623913468790195,0.00548646389024251,0.0127684428161294,0.00612314151460568,0.00609808373572107,0.00566594947448009,0.00910795549469598,0.00377476157679005,0.00616745876579795,0.00654181431234393,0.0359488632722363,0.00366475634255141,0.00497961418628467,0.00546013590604026,0.00674591750102022,0.00530827634977795,0.00342454547527622,0.00863966211209805,0.00482566776122982,0.00552456159841004,0.00604802895518122,0.00542024233249382,0.00410853001714903,0.00482488070366062,0.00665113969528868,0.00513670229870398,0.00408644085782138,0.00640314596405391,0.0065389370423122,0.00341315543999568,0.00410502872347624,0.00400187011924417,0.00475325747346496,0.00462677669857414,0.0069921650518259,0.00599962888530865,0.00738909484028337,0.012371245120769,0.00496698141344597,0.00469725866924652,0.618023097671696,0.00764239944706516,0.0134139107433015,0.00498337806469097,0.00994630844556196,0.00592172497506943,0.00603664157980115,0.00316494942080872,0.00493457188288608,0.0285537136823731,0.00670235379664344,0.00353087809462459,0.00507004946181729,0.014360734053824,0.00509007181607965,0.00477807494293339,0.00675556767777972,0.0124255614046031,0.00477672631317988,0.00383690213441319,0.00486113020970599,0.0338596722386844,0.0187075760695739,0.00317661682141953,0.00780007450594768,0.00330107974387356,0.0100169017251681,0.00536935285412412,0.00559926645989326,0.00617787046527647,0.00668555222971378,0.00559819958264426,0.00501211286446417,0.00572555165938052,0.00505758890046948,0.00723047850391466,0.00927214166286516,0.00450149884499148,0.00699982721968133,0.00388968979896794,0.0062198050419989,0.00697431022702041,0.0104591377909839,0.00659216325825746,0.0055312816973912,0.00685026466868812,0.00625240276423697,0.0099309968354214,0.0045909882620264,0.00880806209866944,0.00633323826547693,0.0052023405340741,0.0111372423844065,0.004758302026422,0.00618692484338062,0.00387843108247351,0.00596441075976179,0.00548222061223431,0.00438792252009908,0.00424203031975098,0.00724585343320657,0.00465456469795307,0.0075809714258207,0.00366354242819756,0.00521854681604134,0.00551675649182,0.00433372130818353,0.00474611384747534,0.00421017397420379,0.00374994003049065,0.00502975214593255,0.00542752571585416,0.00438465989460792,0.00472137921176979,0.00578841855403791,0.00665036885662841,0.0109485962690703,0.00663161564098238,0.00659799695773943,0.00479121291719252,0.0140695178669053
